"","CONUS_SCLA","CONUS_EVH","CONUS_EVC","CONUS_EVT","LC16_BPS_2","VALUE","COUNT","CONUS_MZ_0","BPS_MODEL","BPS_NAME","EVT_NAME","EVT_LF","EVT_PHYS","COVER","HEIGHT","SCLASS"
"117",1,107,142,7063,759,4296,92,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 42%","Tree Height = 7 meters","A"
"118",1,304,381,7662,759,9484,64,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Temperate Pacific Freshwater Emergent Marsh","Herb","Riparian","Herb Cover = 81%","Herb Height = 0.4 meter","A"
"119",1,306,326,7668,759,5662,5,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Temperate Pacific Tidal Salt and Brackish Marsh","Herb","Riparian","Herb Cover = 26%","Herb Height = 0.6 meter","A"
"120",1,303,366,7662,726,9649,355,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Temperate Pacific Freshwater Emergent Marsh","Herb","Riparian","Herb Cover = 66%","Herb Height = 0.3 meter","A"
"121",1,221,272,7157,759,1950,1,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Riparian Shrubland","Shrub","Riparian","Shrub Cover = 72%","Shrub Height = 2.1 meters","A"
"122",1,302,353,7662,726,7282,90,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Temperate Pacific Freshwater Emergent Marsh","Herb","Riparian","Herb Cover = 53%","Herb Height = 0.2 meter","A"
"123",1,304,325,7668,723,4090,95,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","Temperate Pacific Tidal Salt and Brackish Marsh","Herb","Riparian","Herb Cover = 25%","Herb Height = 0.4 meter","A"
"124",1,107,147,7063,759,2144,39,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 47%","Tree Height = 7 meters","A"
"125",1,109,140,7063,759,2653,359,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 40%","Tree Height = 9 meters","A"
"126",1,303,365,7668,759,2576,10,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Temperate Pacific Tidal Salt and Brackish Marsh","Herb","Riparian","Herb Cover = 65%","Herb Height = 0.3 meter","A"
"127",1,105,132,7063,759,2024,86,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 32%","Tree Height = 5 meters","A"
"128",1,110,140,7063,759,734,502,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 40%","Tree Height = 10 meters","A"
"129",1,105,137,7063,759,2058,47,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 37%","Tree Height = 5 meters","A"
"130",1,107,158,7063,759,9207,13,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 58%","Tree Height = 7 meters","A"
"131",1,107,135,7063,759,8623,239,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 35%","Tree Height = 7 meters","A"
"132",1,105,125,7063,726,6004,402,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 25%","Tree Height = 5 meters","A"
"133",1,206,244,7157,726,4331,7,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Lowland Riparian Shrubland","Shrub","Riparian","Shrub Cover = 44%","Shrub Height = 0.6 meter","A"
"134",1,107,135,7156,723,3885,50,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","North Pacific Lowland Riparian Forest","Tree","Riparian","Tree Cover = 35%","Tree Height = 7 meters","A"
"135",1,109,139,7063,759,3054,377,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 39%","Tree Height = 9 meters","A"
"136",1,304,368,7662,726,8569,780,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Temperate Pacific Freshwater Emergent Marsh","Herb","Riparian","Herb Cover = 68%","Herb Height = 0.4 meter","A"
"137",1,107,115,7063,759,1753,8,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 15%","Tree Height = 7 meters","A"
"138",1,109,134,7063,759,4126,521,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 34%","Tree Height = 9 meters","A"
"139",1,102,116,7063,723,5861,6,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 16%","Tree Height = 2 meters","A"
"140",1,304,377,7662,726,8304,455,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Temperate Pacific Freshwater Emergent Marsh","Herb","Riparian","Herb Cover = 77%","Herb Height = 0.4 meter","A"
"141",1,109,133,7063,759,1891,504,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 33%","Tree Height = 9 meters","A"
"142",1,110,136,7063,759,2050,591,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 36%","Tree Height = 10 meters","A"
"143",1,103,126,7063,726,19,94,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 26%","Tree Height = 3 meters","A"
"144",1,303,355,7035,759,9835,137,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Herb Cover = 55%","Herb Height = 0.3 meter","A"
"145",1,223,272,7157,759,2432,1,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Riparian Shrubland","Shrub","Riparian","Shrub Cover = 72%","Shrub Height = 2.3 meters","A"
"146",1,302,360,7662,723,8567,28,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","Temperate Pacific Freshwater Emergent Marsh","Herb","Riparian","Herb Cover = 60%","Herb Height = 0.2 meter","A"
"147",1,103,147,7063,726,3542,6,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 47%","Tree Height = 3 meters","A"
"148",1,109,137,7063,759,8506,456,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 37%","Tree Height = 9 meters","A"
"149",1,109,115,7156,759,9199,2,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Riparian Forest","Tree","Riparian","Tree Cover = 15%","Tree Height = 9 meters","A"
"150",1,109,141,7156,759,2572,37,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Riparian Forest","Tree","Riparian","Tree Cover = 41%","Tree Height = 9 meters","A"
"151",1,304,364,7662,759,9534,137,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Temperate Pacific Freshwater Emergent Marsh","Herb","Riparian","Herb Cover = 64%","Herb Height = 0.4 meter","A"
"152",1,308,332,7668,723,3636,227,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","Temperate Pacific Tidal Salt and Brackish Marsh","Herb","Riparian","Herb Cover = 32%","Herb Height = 0.8 meter","A"
"153",1,303,353,7668,723,9774,136,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","Temperate Pacific Tidal Salt and Brackish Marsh","Herb","Riparian","Herb Cover = 53%","Herb Height = 0.3 meter","A"
"154",1,304,329,7668,723,4091,140,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","Temperate Pacific Tidal Salt and Brackish Marsh","Herb","Riparian","Herb Cover = 29%","Herb Height = 0.4 meter","A"
"155",1,308,321,7668,723,3639,174,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","Temperate Pacific Tidal Salt and Brackish Marsh","Herb","Riparian","Herb Cover = 21%","Herb Height = 0.8 meter","A"
"156",1,304,360,7668,759,2115,9,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Temperate Pacific Tidal Salt and Brackish Marsh","Herb","Riparian","Herb Cover = 60%","Herb Height = 0.4 meter","A"
"157",1,108,143,7063,759,2782,141,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 43%","Tree Height = 8 meters","A"
"158",1,109,126,7063,759,7683,214,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 26%","Tree Height = 9 meters","A"
"159",1,104,130,7063,759,1958,32,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 30%","Tree Height = 4 meters","A"
"160",1,308,342,7668,723,3602,154,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","Temperate Pacific Tidal Salt and Brackish Marsh","Herb","Riparian","Herb Cover = 42%","Herb Height = 0.8 meter","A"
"161",1,110,125,7063,723,3149,376,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 25%","Tree Height = 10 meters","A"
"162",1,104,135,7063,759,3174,31,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 35%","Tree Height = 4 meters","A"
"163",1,110,131,7063,759,1816,455,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 31%","Tree Height = 10 meters","A"
"164",1,104,129,7063,759,2691,39,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 29%","Tree Height = 4 meters","A"
"165",1,304,352,7668,759,2431,18,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Temperate Pacific Tidal Salt and Brackish Marsh","Herb","Riparian","Herb Cover = 52%","Herb Height = 0.4 meter","A"
"166",1,110,140,9170,759,9551,183,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 40%","Tree Height = 10 meters","A"
"167",1,105,124,7063,723,1795,119,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 24%","Tree Height = 5 meters","A"
"168",1,109,138,7156,723,3704,105,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","North Pacific Lowland Riparian Forest","Tree","Riparian","Tree Cover = 38%","Tree Height = 9 meters","A"
"169",1,305,321,7668,723,3654,43,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","Temperate Pacific Tidal Salt and Brackish Marsh","Herb","Riparian","Herb Cover = 21%","Herb Height = 0.5 meter","A"
"170",1,110,134,7063,759,738,614,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 34%","Tree Height = 10 meters","A"
"171",1,110,143,7156,759,2669,35,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Riparian Forest","Tree","Riparian","Tree Cover = 43%","Tree Height = 10 meters","A"
"172",1,226,262,7157,759,2603,1,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Riparian Shrubland","Shrub","Riparian","Shrub Cover = 62%","Shrub Height = 2.6 meters","A"
"173",1,105,133,7063,759,2005,83,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 33%","Tree Height = 5 meters","A"
"174",1,110,145,7063,759,8922,260,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 45%","Tree Height = 10 meters","A"
"175",1,304,331,7668,723,3649,208,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","Temperate Pacific Tidal Salt and Brackish Marsh","Herb","Riparian","Herb Cover = 31%","Herb Height = 0.4 meter","A"
"176",1,105,135,7063,759,7083,53,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 35%","Tree Height = 5 meters","A"
"177",1,105,135,7063,726,3317,435,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 35%","Tree Height = 5 meters","A"
"178",1,302,362,7662,726,8823,69,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Temperate Pacific Freshwater Emergent Marsh","Herb","Riparian","Herb Cover = 62%","Herb Height = 0.2 meter","A"
"179",1,303,355,7063,723,6701,9078,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Herb Cover = 55%","Herb Height = 0.3 meter","A"
"180",1,213,261,7663,726,8674,1,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Shrub Swamp","Shrub","Shrubland","Shrub Cover = 61%","Shrub Height = 1.3 meters","A"
"181",1,105,128,7063,726,8181,616,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 28%","Tree Height = 5 meters","A"
"182",1,110,152,9170,759,9915,68,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 52%","Tree Height = 10 meters","A"
"183",1,105,140,7063,759,1676,39,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 40%","Tree Height = 5 meters","A"
"184",1,305,323,7668,723,3549,66,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","Temperate Pacific Tidal Salt and Brackish Marsh","Herb","Riparian","Herb Cover = 23%","Herb Height = 0.5 meter","A"
"185",1,106,136,7063,759,8562,98,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 36%","Tree Height = 6 meters","A"
"186",1,110,134,7156,723,5528,109,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","North Pacific Lowland Riparian Forest","Tree","Riparian","Tree Cover = 34%","Tree Height = 10 meters","A"
"187",1,304,358,7668,726,9521,127,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Temperate Pacific Tidal Salt and Brackish Marsh","Herb","Riparian","Herb Cover = 58%","Herb Height = 0.4 meter","A"
"188",1,303,355,9170,759,4131,1865,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Herb Cover = 55%","Herb Height = 0.3 meter","A"
"189",1,102,129,7156,723,4286,12,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","North Pacific Lowland Riparian Forest","Tree","Riparian","Tree Cover = 29%","Tree Height = 2 meters","A"
"190",1,304,343,7662,759,7870,230,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Temperate Pacific Freshwater Emergent Marsh","Herb","Riparian","Herb Cover = 43%","Herb Height = 0.4 meter","A"
"191",1,103,124,7063,759,3190,22,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 24%","Tree Height = 3 meters","A"
"192",1,103,132,7156,723,3555,17,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","North Pacific Lowland Riparian Forest","Tree","Riparian","Tree Cover = 32%","Tree Height = 3 meters","A"
"193",1,110,138,7063,759,8754,572,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 38%","Tree Height = 10 meters","A"
"194",1,110,144,7063,759,1758,325,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 44%","Tree Height = 10 meters","A"
"195",1,110,149,7063,759,7666,230,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 49%","Tree Height = 10 meters","A"
"196",1,110,148,7063,759,1584,214,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 48%","Tree Height = 10 meters","A"
"197",1,304,340,7668,723,5056,364,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","Temperate Pacific Tidal Salt and Brackish Marsh","Herb","Riparian","Herb Cover = 40%","Herb Height = 0.4 meter","A"
"198",1,305,326,7668,723,3553,68,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","Temperate Pacific Tidal Salt and Brackish Marsh","Herb","Riparian","Herb Cover = 26%","Herb Height = 0.5 meter","A"
